Sol,Hour,Temperature
130,23,-30.96510498587563
131,0,-54.000000000000014
131,1,-77.03489501412437
131,2,-98.5
131,3,-116.93250352560273
131,4,-131.07626093681506
131,5,-139.96739853972707
131,6,-143.0
131,7,-139.96739853972707
131,8,-131.07626093681503
131,9,-116.93250352560273
131,10,-98.5
131,11,-77.03489501412434
131,12,-54.0
131,13,-30.965104985875655
131,14,-9.500000000000007
131,15,8.932503525602726
131,16,23.076260936815032
131,17,31.967398539727085
131,18,35.0
131,19,31.967398539727085
131,20,23.07626093681506
131,21,8.932503525602733
131,22,-9.500000000000007
131,23,-30.96510498587563
132,0,-54.000000000000014
132,1,-77.03489501412437
132,2,-98.5
132,3,-116.93250352560273
132,4,-131.07626093681506
132,5,-139.96739853972707
132,6,-143.0
132,7,-139.96739853972707
132,8,-131.07626093681503
132,9,-116.93250352560273
132,10,-98.5
132,11,-77.03489501412434
132,12,-54.0
132,13,-30.965104985875655
132,14,-9.500000000000007
132,15,8.932503525602726
132,16,23.076260936815032
132,17,31.967398539727085
132,18,35.0
132,19,31.967398539727085
132,20,23.07626093681506
132,21,8.932503525602733
132,22,-9.500000000000007
132,23,-30.96510498587563
133,0,-54.000000000000014
133,1,-77.03489501412437
133,2,-98.5
133,3,-116.93250352560273
133,4,-131.07626093681506
133,5,-139.96739853972707
133,6,-143.0
133,7,-139.96739853972707
133,8,-131.07626093681503
133,9,-116.93250352560273
133,10,-98.5
133,11,-77.03489501412434
133,12,-54.0
133,13,-30.965104985875655
133,14,-9.500000000000007
133,15,8.932503525602726
133,16,23.076260936815032
133,17,31.967398539727085
133,18,35.0
133,19,31.967398539727085
133,20,23.07626093681506
133,21,8.932503525602733
133,22,-9.500000000000007
133,23,-30.96510498587563
134,0,-54.000000000000014
134,1,-77.03489501412437
134,2,-98.5
134,3,-116.93250352560273
134,4,-131.07626093681506
134,5,-139.96739853972707
134,6,-143.0
134,7,-139.96739853972707
134,8,-131.07626093681503
134,9,-116.93250352560273
134,10,-98.5
134,11,-77.03489501412434
134,12,-54.0
134,13,-30.965104985875655
134,14,-9.500000000000007
134,15,8.932503525602726
134,16,23.076260936815032
134,17,31.967398539727085
134,18,35.0
134,19,31.967398539727085
134,20,23.07626093681506
134,21,8.932503525602733
134,22,-9.500000000000007
134,23,-30.96510498587563
135,0,-54.000000000000014
135,1,-77.03489501412437
135,2,-98.5
135,3,-116.93250352560273
135,4,-131.07626093681506
135,5,-139.96739853972707
135,6,-143.0
135,7,-139.96739853972707
135,8,-131.07626093681503
135,9,-116.93250352560273
135,10,-98.5
135,11,-77.03489501412434
135,12,-54.0
135,13,-30.965104985875655
135,14,-9.500000000000007
135,15,8.932503525602726
135,16,23.076260936815032
135,17,31.967398539727085
135,18,35.0
135,19,31.967398539727085
135,20,23.07626093681506
135,21,8.932503525602733
135,22,-9.500000000000007
135,23,-30.96510498587563
136,0,-54.000000000000014
136,1,-77.03489501412437
136,2,-98.5
136,3,-116.93250352560273
136,4,-131.07626093681506
136,5,-139.96739853972707
136,6,-143.0
136,7,-139.96739853972707
136,8,-131.07626093681503
136,9,-116.93250352560273
136,10,-98.5
136,11,-77.03489501412434
136,12,-54.0
136,13,-30.965104985875655
136,14,-9.500000000000007
136,15,8.932503525602726
136,16,23.076260936815032
136,17,31.967398539727085
136,18,35.0
136,19,31.967398539727085
136,20,23.07626093681506
136,21,8.932503525602733
136,22,-9.500000000000007
136,23,-30.96510498587563
137,0,-54.000000000000014
137,1,-77.03489501412437
137,2,-98.5
137,3,-116.93250352560273
137,4,-131.07626093681506
137,5,-139.96739853972707
137,6,-143.0
137,7,-139.96739853972707
137,8,-131.07626093681503
137,9,-116.93250352560273
137,10,-98.5
137,11,-77.03489501412434
137,12,-54.0
137,13,-30.965104985875655
137,14,-9.500000000000007
137,15,8.932503525602726
137,16,23.076260936815032
137,17,31.967398539727085
137,18,35.0
137,19,31.967398539727085
137,20,23.07626093681506
137,21,8.932503525602733
137,22,-9.500000000000007
137,23,-30.96510498587563
138,0,-54.000000000000014
138,1,-77.03489501412437
138,2,-98.5
138,3,-116.93250352560273
138,4,-131.07626093681506
138,5,-139.96739853972707
138,6,-143.0
138,7,-139.96739853972707
138,8,-131.07626093681503
138,9,-116.93250352560273
138,10,-98.5
138,11,-77.03489501412434
138,12,-54.0
138,13,-30.965104985875655
138,14,-9.500000000000007
138,15,8.932503525602726
138,16,23.076260936815032
138,17,31.967398539727085
138,18,35.0
138,19,31.967398539727085
138,20,23.07626093681506
138,21,8.932503525602733
138,22,-9.500000000000007
138,23,-30.96510498587563
139,0,-54.000000000000014
139,1,-77.03489501412437
139,2,-98.5
139,3,-116.93250352560273
139,4,-131.07626093681506
139,5,-139.96739853972707
139,6,-143.0
139,7,-139.96739853972707
139,8,-131.07626093681503
139,9,-116.93250352560273
139,10,-98.5
139,11,-77.03489501412434
139,12,-54.0
139,13,-30.965104985875655
139,14,-9.500000000000007
139,15,8.932503525602726
139,16,23.076260936815032
139,17,31.967398539727085
139,18,35.0
139,19,31.967398539727085
139,20,23.07626093681506
139,21,8.932503525602733
139,22,-9.500000000000007
139,23,-30.96510498587563
140,0,-54.000000000000014
140,1,-77.03489501412437
140,2,-98.5
140,3,-116.93250352560273
140,4,-131.07626093681506
140,5,-139.96739853972707
140,6,-143.0
140,7,-139.96739853972707
140,8,-131.07626093681503
140,9,-116.93250352560273
140,10,-98.5
140,11,-77.03489501412434
140,12,-54.0
140,13,-30.965104985875655
140,14,-9.500000000000007
140,15,8.932503525602726
140,16,23.076260936815032
140,17,31.967398539727085
140,18,35.0
140,19,31.967398539727085
140,20,23.07626093681506
140,21,8.932503525602733
140,22,-9.500000000000007
140,23,-30.96510498587563
141,0,-54.000000000000014
141,1,-77.03489501412437
141,2,-98.5
141,3,-116.93250352560273
141,4,-131.07626093681506
141,5,-139.96739853972707
141,6,-143.0
141,7,-139.96739853972707
141,8,-131.07626093681503
141,9,-116.93250352560273
141,10,-98.5
141,11,-77.03489501412434
141,12,-54.0
141,13,-30.965104985875655
141,14,-9.500000000000007
141,15,8.932503525602726
141,16,23.076260936815032
141,17,31.967398539727085
141,18,35.0
141,19,31.967398539727085
141,20,23.07626093681506
141,21,8.932503525602733
141,22,-9.500000000000007
141,23,-30.96510498587563
142,0,-54.000000000000014
142,1,-77.03489501412437
142,2,-98.5
142,3,-116.93250352560273
142,4,-131.07626093681506
142,5,-139.96739853972707
142,6,-143.0
142,7,-139.96739853972707
142,8,-131.07626093681503
142,9,-116.93250352560273
142,10,-98.5
142,11,-77.03489501412434
142,12,-54.0
142,13,-30.965104985875655
142,14,-9.500000000000007
142,15,8.932503525602726
142,16,23.076260936815032
142,17,31.967398539727085
142,18,35.0
142,19,31.967398539727085
142,20,23.07626093681506
142,21,8.932503525602733
142,22,-9.500000000000007
142,23,-30.96510498587563
143,0,-54.000000000000014
143,1,-77.03489501412437
143,2,-98.5
143,3,-116.93250352560273
143,4,-131.07626093681506
143,5,-139.96739853972707
143,6,-143.0
143,7,-139.96739853972707
143,8,-131.07626093681503
143,9,-116.93250352560273
143,10,-98.5
143,11,-77.03489501412434
143,12,-54.0
143,13,-30.965104985875655
143,14,-9.500000000000007
143,15,8.932503525602726
143,16,23.076260936815032
143,17,31.967398539727085
143,18,35.0
143,19,31.967398539727085
143,20,23.07626093681506
143,21,8.932503525602733
143,22,-9.500000000000007
143,23,-30.96510498587563
144,0,-54.000000000000014
144,1,-77.03489501412437
144,2,-98.5
144,3,-116.93250352560273
144,4,-131.07626093681506
144,5,-139.96739853972707
144,6,-143.0
144,7,-139.96739853972707
144,8,-131.07626093681503
144,9,-116.93250352560273
144,10,-98.5
144,11,-77.03489501412434
144,12,-54.0
144,13,-30.965104985875655
144,14,-9.500000000000007
144,15,8.932503525602726
144,16,23.076260936815032
144,17,31.967398539727085
144,18,35.0
144,19,31.967398539727085
144,20,23.07626093681506
144,21,8.932503525602733
144,22,-9.500000000000007
144,23,-30.96510498587563
145,0,-54.000000000000014
145,1,-77.03489501412437
145,2,-98.5
145,3,-116.93250352560273
145,4,-131.07626093681506
145,5,-139.96739853972707
145,6,-143.0
145,7,-139.96739853972707
145,8,-131.07626093681503
145,9,-116.93250352560273
145,10,-98.5
145,11,-77.03489501412434
145,12,-54.0
145,13,-30.965104985875655
145,14,-9.500000000000007
145,15,8.932503525602726
145,16,23.076260936815032
145,17,31.967398539727085
145,18,35.0
145,19,31.967398539727085
145,20,23.07626093681506
145,21,8.932503525602733
145,22,-9.500000000000007
145,23,-30.96510498587563
146,0,-54.000000000000014
146,1,-77.03489501412437
146,2,-98.5
146,3,-116.93250352560273
146,4,-131.07626093681506
146,5,-139.96739853972707
146,6,-143.0
146,7,-139.96739853972707
146,8,-131.07626093681503
146,9,-116.93250352560273
146,10,-98.5
146,11,-77.03489501412434
146,12,-54.0
146,13,-30.965104985875655
146,14,-9.500000000000007
146,15,8.932503525602726
146,16,23.076260936815032
146,17,31.967398539727085
146,18,35.0
146,19,31.967398539727085
146,20,23.07626093681506
146,21,8.932503525602733
146,22,-9.500000000000007
146,23,-30.96510498587563
147,0,-54.000000000000014
147,1,-77.03489501412437
147,2,-98.5
147,3,-116.93250352560273
147,4,-131.07626093681506
147,5,-139.96739853972707
147,6,-143.0
147,7,-139.96739853972707
147,8,-131.07626093681503
147,9,-116.93250352560273
147,10,-98.5
147,11,-77.03489501412434
147,12,-54.0
147,13,-30.965104985875655
147,14,-9.500000000000007
147,15,8.932503525602726
147,16,23.076260936815032
147,17,31.967398539727085
147,18,35.0
147,19,31.967398539727085
147,20,23.07626093681506
147,21,8.932503525602733
147,22,-9.500000000000007
147,23,-30.96510498587563
148,0,-54.000000000000014
148,1,-77.03489501412437
148,2,-98.5
148,3,-116.93250352560273
148,4,-131.07626093681506
148,5,-139.96739853972707
148,6,-143.0
148,7,-139.96739853972707
148,8,-131.07626093681503
148,9,-116.93250352560273
148,10,-98.5
148,11,-77.03489501412434
148,12,-54.0
148,13,-30.965104985875655
148,14,-9.500000000000007
148,15,8.932503525602726
148,16,23.076260936815032
148,17,31.967398539727085
148,18,35.0
148,19,31.967398539727085
148,20,23.07626093681506
148,21,8.932503525602733
148,22,-9.500000000000007
148,23,-30.96510498587563
149,0,-54.000000000000014
149,1,-77.03489501412437
149,2,-98.5
149,3,-116.93250352560273
149,4,-131.07626093681506
149,5,-139.96739853972707
149,6,-143.0
149,7,-139.96739853972707
149,8,-131.07626093681503
149,9,-116.93250352560273
149,10,-98.5
149,11,-77.03489501412434
149,12,-54.0
149,13,-30.965104985875655
149,14,-9.500000000000007
149,15,8.932503525602726
149,16,23.076260936815032
149,17,31.967398539727085
149,18,35.0
149,19,31.967398539727085
149,20,23.07626093681506
149,21,8.932503525602733
149,22,-9.500000000000007
149,23,-30.96510498587563
150,0,-54.000000000000014
150,1,-77.03489501412437
150,2,-98.5
150,3,-116.93250352560273
150,4,-131.07626093681506
150,5,-139.96739853972707
150,6,-143.0
150,7,-139.96739853972707
150,8,-131.07626093681503
150,9,-116.93250352560273
150,10,-98.5
150,11,-77.03489501412434
150,12,-54.0
150,13,-30.965104985875655
150,14,-9.500000000000007
150,15,8.932503525602726
150,16,23.076260936815032
150,17,31.967398539727085
150,18,35.0
150,19,31.967398539727085
150,20,23.07626093681506
150,21,8.932503525602733
150,22,-9.500000000000007
150,23,-30.96510498587563
151,0,-54.000000000000014
151,1,-77.03489501412437
151,2,-98.5
151,3,-116.93250352560273
151,4,-131.07626093681506
151,5,-139.96739853972707
151,6,-143.0
151,7,-139.96739853972707
151,8,-131.07626093681503
151,9,-116.93250352560273
151,10,-98.5
151,11,-77.03489501412434
151,12,-54.0
151,13,-30.965104985875655
151,14,-9.500000000000007
151,15,8.932503525602726
151,16,23.076260936815032
151,17,31.967398539727085
151,18,35.0
151,19,31.967398539727085
151,20,23.07626093681506
151,21,8.932503525602733
151,22,-9.500000000000007
151,23,-30.96510498587563
152,0,-54.000000000000014
152,1,-77.03489501412437
152,2,-98.5
152,3,-116.93250352560273
152,4,-131.07626093681506
152,5,-139.96739853972707
152,6,-143.0
152,7,-139.96739853972707
152,8,-131.07626093681503
152,9,-116.93250352560273
152,10,-98.5
152,11,-77.03489501412434
152,12,-54.0
152,13,-30.965104985875655
152,14,-9.500000000000007
152,15,8.932503525602726
152,16,23.076260936815032
152,17,31.967398539727085
152,18,35.0
152,19,31.967398539727085
152,20,23.07626093681506
152,21,8.932503525602733
152,22,-9.500000000000007
152,23,-30.96510498587563
153,0,-54.000000000000014
153,1,-77.03489501412437
153,2,-98.5
153,3,-116.93250352560273
153,4,-131.07626093681506
153,5,-139.96739853972707
153,6,-143.0
153,7,-139.96739853972707
153,8,-131.07626093681503
153,9,-116.93250352560273
153,10,-98.5
153,11,-77.03489501412434
153,12,-54.0
153,13,-30.965104985875655
153,14,-9.500000000000007
153,15,8.932503525602726
153,16,23.076260936815032
153,17,31.967398539727085
153,18,35.0
153,19,31.967398539727085
153,20,23.07626093681506
153,21,8.932503525602733
153,22,-9.500000000000007
153,23,-30.96510498587563
154,0,-54.000000000000014
154,1,-77.03489501412437
154,2,-98.5
154,3,-116.93250352560273
154,4,-131.07626093681506
154,5,-139.96739853972707
154,6,-143.0
154,7,-139.96739853972707
154,8,-131.07626093681503
154,9,-116.93250352560273
154,10,-98.5
154,11,-77.03489501412434
154,12,-54.0
154,13,-30.965104985875655
154,14,-9.500000000000007
154,15,8.932503525602726
154,16,23.076260936815032
154,17,31.967398539727085
154,18,35.0
154,19,31.967398539727085
154,20,23.07626093681506
154,21,8.932503525602733
154,22,-9.500000000000007
154,23,-30.96510498587563
155,0,-54.000000000000014
155,1,-77.03489501412437
155,2,-98.5
155,3,-116.93250352560273
155,4,-131.07626093681506
155,5,-139.96739853972707
155,6,-143.0
155,7,-139.96739853972707
155,8,-131.07626093681503
155,9,-116.93250352560273
155,10,-98.5
155,11,-77.03489501412434
155,12,-54.0
155,13,-30.965104985875655
155,14,-9.500000000000007
155,15,8.932503525602726
155,16,23.076260936815032
155,17,31.967398539727085
155,18,35.0
155,19,31.967398539727085
155,20,23.07626093681506
155,21,8.932503525602733
155,22,-9.500000000000007
155,23,-30.96510498587563
156,0,-54.000000000000014
156,1,-77.03489501412437
156,2,-98.5
156,3,-116.93250352560273
156,4,-131.07626093681506
156,5,-139.96739853972707
156,6,-143.0
156,7,-139.96739853972707
156,8,-131.07626093681503
156,9,-116.93250352560273
156,10,-98.5
156,11,-77.03489501412434
156,12,-54.0
156,13,-30.965104985875655
156,14,-9.500000000000007
156,15,8.932503525602726
156,16,23.076260936815032
156,17,31.967398539727085
156,18,35.0
156,19,31.967398539727085
156,20,23.07626093681506
156,21,8.932503525602733
156,22,-9.500000000000007
156,23,-30.96510498587563
157,0,-54.000000000000014
157,1,-77.03489501412437
157,2,-98.5
157,3,-116.93250352560273
157,4,-131.07626093681506
157,5,-139.96739853972707
157,6,-143.0
157,7,-139.96739853972707
157,8,-131.07626093681503
157,9,-116.93250352560273
157,10,-98.5
157,11,-77.03489501412434
157,12,-54.0
157,13,-30.965104985875655
157,14,-9.500000000000007
157,15,8.932503525602726
157,16,23.076260936815032
157,17,31.967398539727085
157,18,35.0
157,19,31.967398539727085
157,20,23.07626093681506
157,21,8.932503525602733
157,22,-9.500000000000007
157,23,-30.96510498587563
158,0,-54.000000000000014
158,1,-77.03489501412437
158,2,-98.5
158,3,-116.93250352560273
158,4,-131.07626093681506
158,5,-139.96739853972707
158,6,-143.0
158,7,-139.96739853972707
158,8,-131.07626093681503
158,9,-116.93250352560273
158,10,-98.5
158,11,-77.03489501412434
158,12,-54.0
158,13,-30.965104985875655
158,14,-9.500000000000007
158,15,8.932503525602726
158,16,23.076260936815032
158,17,31.967398539727085
158,18,35.0
158,19,31.967398539727085
158,20,23.07626093681506
158,21,8.932503525602733
158,22,-9.500000000000007
158,23,-30.96510498587563
159,0,-54.000000000000014
159,1,-77.03489501412437
159,2,-98.5
159,3,-116.93250352560273
159,4,-131.07626093681506
159,5,-139.96739853972707
159,6,-143.0
159,7,-139.96739853972707
159,8,-131.07626093681503
159,9,-116.93250352560273
159,10,-98.5
159,11,-77.03489501412434
159,12,-54.0
159,13,-30.965104985875655
159,14,-9.500000000000007
159,15,8.932503525602726
159,16,23.076260936815032
159,17,31.967398539727085
159,18,35.0
159,19,31.967398539727085
159,20,23.07626093681506
159,21,8.932503525602733
159,22,-9.500000000000007
159,23,-30.96510498587563
160,0,-54.000000000000014
160,1,-77.03489501412437
160,2,-98.5
160,3,-116.93250352560273
160,4,-131.07626093681506
160,5,-139.96739853972707
160,6,-143.0
160,7,-139.96739853972707
160,8,-131.07626093681503
160,9,-116.93250352560273
160,10,-98.5
160,11,-77.03489501412434
160,12,-54.0
